timestamp,datetime_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,hour,day_of_week,month,hour_sin,hour_cos,month_sin,month_cos
1662721200,2022-09-09T11:00:00+00:00,169.1,81.39,88.73,767.71,0.36,15.42,174.52,20.5,10.89,11,4,9,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210287e-16
1662724800,2022-09-09T12:00:00+00:00,169.5,81.94,89.11,754.36,0.27,14.74,165.94,16.21,10.89,12,4,9,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16
1662728400,2022-09-09T13:00:00+00:00,174.8,89.43,100.59,1094.82,0.13,35.99,113.01,10.13,15.58,13,4,9,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210287e-16
1662732000,2022-09-09T14:00:00+00:00,186.1,105.56,124.3,1482.01,0.0,55.52,54.36,9.18,23.05,14,4,9,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210287e-16
1662735600,2022-09-09T15:00:00+00:00,197.8,122.27,148.49,1762.39,0.15,66.49,23.6,10.25,28.37,15,4,9,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210287e-16
1662739200,2022-09-09T16:00:00+00:00,210.0,134.62,164.38,1869.2,0.29,62.38,15.02,10.85,29.64,16,4,9,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210287e-16
1662742800,2022-09-09T17:00:00+00:00,216.1,140.75,170.31,1949.31,0.2,57.58,16.09,11.21,27.61,17,4,9,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16
1662746400,2022-09-09T18:00:00+00:00,215.5,140.13,166.89,2002.72,0.1,56.21,18.78,11.44,22.8,18,4,9,-1.0,-1.8369701987210287e-16,-1.0,-1.8369701987210287e-16
1662750000,2022-09-09T19:00:00+00:00,206.8,131.32,152.65,1842.5,0.01,47.98,27.18,11.32,17.23,19,4,9,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210287e-16
1662753600,2022-09-09T20:00:00+00:00,195.3,118.66,135.04,1441.96,0.0,29.47,43.63,10.37,13.68,20,4,9,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
1662757200,2022-09-09T21:00:00+00:00,190.4,111.65,125.15,1161.58,0.0,17.82,57.22,8.94,12.29,21,4,9,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210287e-16
1662760800,2022-09-09T22:00:00+00:00,188.9,109.51,122.02,1081.47,0.0,14.57,62.23,7.45,11.15,22,4,9,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210287e-16
1662764400,2022-09-09T23:00:00+00:00,188.7,109.32,121.66,1068.12,0.0,14.05,60.08,6.56,9.75,23,4,9,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210287e-16
1662768000,2022-09-10T00:00:00+00:00,188.5,108.95,121.09,1068.12,0.0,13.88,61.51,6.97,8.61,0,5,9,0.0,1.0,-1.0,-1.8369701987210287e-16
1662771600,2022-09-10T01:00:00+00:00,187.1,107.06,118.53,1041.41,0.0,13.02,68.66,8.46,8.87,1,5,9,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210287e-16
1662775200,2022-09-10T02:00:00+00:00,190.6,111.97,124.58,1161.58,0.18,17.48,57.94,9.18,10.39,2,5,9,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210287e-16
1662778800,2022-09-10T03:00:00+00:00,194.0,116.87,130.43,1268.39,1.79,21.25,54.36,10.49,12.03,3,5,9,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210287e-16
1662782400,2022-09-10T04:00:00+00:00,191.1,112.67,123.13,1041.41,1.36,14.74,105.86,15.74,9.88,4,5,9,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
1662786000,2022-09-10T05:00:00+00:00,198.0,122.59,132.28,934.6,0.91,9.94,143.05,15.97,8.74,5,5,9,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210287e-16
1662789600,2022-09-10T06:00:00+00:00,217.7,142.36,151.87,881.2,0.61,7.37,173.09,17.88,7.73,6,5,9,1.0,6.123233995736766e-17,-1.0,-1.8369701987210287e-16
1662793200,2022-09-10T07:00:00+00:00,195.5,118.95,126.7,741.0,0.36,4.63,183.11,15.74,5.57,7,5,9,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16
1662796800,2022-09-10T08:00:00+00:00,180.6,97.67,104.54,687.6,0.33,4.46,177.38,13.83,5.57,8,5,9,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210287e-16
1662800400,2022-09-10T09:00:00+00:00,174.9,89.64,96.0,680.92,0.31,4.97,173.09,13.35,5.83,9,5,9,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210287e-16
1662804000,2022-09-10T10:00:00+00:00,170.1,82.71,88.91,674.25,0.34,5.91,167.37,13.23,6.08,10,5,9,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210287e-16
1662807600,2022-09-10T11:00:00+00:00,167.0,78.29,84.64,667.57,0.35,6.85,158.79,12.4,6.59,11,5,9,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210287e-16
1662811200,2022-09-10T12:00:00+00:00,161.2,69.99,76.55,660.9,0.26,8.31,144.48,10.85,7.09,12,5,9,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16
1662814800,2022-09-10T13:00:00+00:00,158.5,66.25,74.27,747.68,0.08,15.08,115.87,7.87,9.88,13,5,9,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210287e-16
1662818400,2022-09-10T14:00:00+00:00,161.0,69.82,80.45,847.82,0.0,19.71,94.41,7.21,13.55,14,5,9,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210287e-16
1662822000,2022-09-10T15:00:00+00:00,163.5,73.29,86.1,907.9,0.0,21.08,87.26,7.39,15.58,15,5,9,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210287e-16
1662825600,2022-09-10T16:00:00+00:00,179.4,96.0,118.81,1455.31,0.1,43.53,38.98,8.34,23.56,16,5,9,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210287e-16
1662829200,2022-09-10T17:00:00+00:00,205.0,129.53,162.87,2082.82,7.82,52.78,1.83,9.06,26.09,17,5,9,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16
1662832800,2022-09-10T18:00:00+00:00,227.8,152.55,189.08,2483.37,24.14,41.81,0.01,8.7,21.79,18,5,9,-1.0,-1.8369701987210287e-16,-1.0,-1.8369701987210287e-16
1662836400,2022-09-10T19:00:00+00:00,234.5,159.26,191.58,2590.18,31.74,36.67,0.0,6.91,15.45,19,5,9,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210287e-16
1662840000,2022-09-10T20:00:00+00:00,226.7,151.42,176.89,2243.04,23.02,33.24,0.01,5.01,10.64,20,5,9,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
1662843600,2022-09-10T21:00:00+00:00,217.7,142.31,162.27,1762.39,6.98,32.56,2.53,4.47,8.49,21,5,9,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210287e-16
1662847200,2022-09-10T22:00:00+00:00,202.2,126.74,138.2,1161.58,0.0,16.28,61.51,9.78,8.61,22,5,9,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210287e-16
1662850800,2022-09-10T23:00:00+00:00,208.4,132.95,143.65,1148.22,0.0,13.54,61.51,9.06,8.04,23,5,9,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210287e-16
1662854400,2022-09-11T00:00:00+00:00,212.0,136.56,146.88,1188.28,0.0,13.88,56.51,7.75,7.73,0,6,9,0.0,1.0,-1.0,-1.8369701987210287e-16
1662858000,2022-09-11T01:00:00+00:00,210.9,135.52,145.35,1228.33,0.0,15.25,50.78,7.09,7.73,1,6,9,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210287e-16
1662861600,2022-09-11T02:00:00+00:00,208.7,133.32,143.83,1335.14,0.27,21.76,44.7,7.75,9.5,2,6,9,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210287e-16
1662865200,2022-09-11T03:00:00+00:00,204.0,128.52,139.39,1482.01,2.57,27.76,48.64,9.42,11.65,3,6,9,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210287e-16
1662868800,2022-09-11T04:00:00+00:00,188.3,108.7,115.9,1108.17,1.41,15.08,114.44,12.76,9.37,4,6,9,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
1662872400,2022-09-11T05:00:00+00:00,191.2,112.91,120.51,1081.47,1.2,11.31,140.19,13.95,11.15,5,6,9,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210287e-16
1662876000,2022-09-11T06:00:00+00:00,198.6,123.38,131.66,1068.12,0.89,9.08,168.8,15.14,12.67,6,6,9,1.0,6.123233995736766e-17,-1.0,-1.8369701987210287e-16
1662879600,2022-09-11T07:00:00+00:00,185.3,104.48,110.42,867.84,0.46,5.65,183.11,15.02,8.23,7,6,9,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16
1662883200,2022-09-11T08:00:00+00:00,178.5,94.69,99.82,827.79,0.34,5.74,181.67,14.19,7.41,8,6,9,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210287e-16
1662886800,2022-09-11T09:00:00+00:00,173.1,87.0,91.6,814.44,0.21,6.68,174.52,13.59,7.66,9,6,9,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210287e-16
1662890400,2022-09-11T10:00:00+00:00,166.7,77.89,82.02,821.11,0.17,8.74,165.94,14.9,8.04,10,6,9,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210287e-16
1662894000,2022-09-11T11:00:00+00:00,163.0,72.65,76.78,827.79,0.18,10.62,158.79,15.5,8.36,11,6,9,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210287e-16
1662897600,2022-09-11T12:00:00+00:00,160.0,68.31,72.67,821.11,0.11,12.0,150.2,14.19,8.74,12,6,9,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16
1662901200,2022-09-11T13:00:00+00:00,159.0,66.96,72.85,827.79,0.02,13.54,130.18,11.09,10.01,13,6,9,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210287e-16
1662904800,2022-09-11T14:00:00+00:00,159.7,67.98,76.31,834.47,0.0,14.57,108.72,9.3,12.16,14,6,9,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210287e-16
1662908400,2022-09-11T15:00:00+00:00,158.4,66.09,76.09,834.47,0.0,13.88,97.27,8.11,13.05,15,6,9,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210287e-16
1662912000,2022-09-11T16:00:00+00:00,162.1,71.4,86.13,974.66,0.0,18.16,71.53,6.62,17.73,16,6,9,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210287e-16
1662915600,2022-09-11T17:00:00+00:00,170.0,82.64,102.32,1148.22,0.0,23.31,42.92,6.26,20.77,17,6,9,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16
1662919200,2022-09-11T18:00:00+00:00,174.7,89.29,110.27,1241.68,0.02,26.73,26.82,6.02,19.0,18,6,9,-1.0,-1.8369701987210287e-16,-1.0,-1.8369701987210287e-16
1662922800,2022-09-11T19:00:00+00:00,175.2,90.0,108.34,1214.98,0.04,26.39,20.74,5.36,15.07,19,6,9,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210287e-16
1662926400,2022-09-11T20:00:00+00:00,173.6,87.67,103.39,1121.52,0.01,21.42,24.68,5.36,12.41,20,6,9,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
1662930000,2022-09-11T21:00:00+00:00,173.2,87.12,100.67,1068.12,0.0,16.79,35.05,6.32,10.51,21,6,9,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210287e-16
1662933600,2022-09-11T22:00:00+00:00,175.7,90.68,102.51,1094.82,0.0,15.25,45.06,8.34,8.87,22,6,9,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210287e-16
1662937200,2022-09-11T23:00:00+00:00,180.3,97.28,108.8,1148.22,0.0,15.77,42.56,8.46,8.11,23,6,9,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210287e-16
1662940800,2022-09-12T00:00:00+00:00,183.4,101.67,113.24,1188.28,0.0,16.45,38.62,7.75,7.85,0,0,9,0.0,1.0,-1.0,-1.8369701987210287e-16
1662944400,2022-09-12T01:00:00+00:00,186.4,105.94,118.16,1228.33,0.0,17.99,32.54,7.33,8.23,1,0,9,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210287e-16
1662948000,2022-09-12T02:00:00+00:00,191.2,112.79,127.77,1388.55,0.76,25.7,23.25,8.58,10.39,2,0,9,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210287e-16
1662951600,2022-09-12T03:00:00+00:00,194.7,117.82,135.23,1548.77,5.42,31.53,31.47,11.8,12.29,3,0,9,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210287e-16
1662955200,2022-09-12T04:00:00+00:00,179.6,96.35,106.35,1041.41,1.9,17.14,114.44,17.17,9.25,4,0,9,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
1662958800,2022-09-12T05:00:00+00:00,177.7,93.53,102.31,934.6,1.24,10.97,153.06,16.21,9.75,5,0,9,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210287e-16
1662962400,2022-09-12T06:00:00+00:00,182.0,99.79,108.37,894.55,0.85,8.23,185.97,17.88,9.75,6,0,9,1.0,6.123233995736766e-17,-1.0,-1.8369701987210287e-16
1662966000,2022-09-12T07:00:00+00:00,175.8,90.81,98.23,821.11,0.66,6.68,203.13,18.36,8.36,7,0,9,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16
1662969600,2022-09-12T08:00:00+00:00,171.4,84.53,91.7,787.73,0.63,6.77,211.72,18.6,7.6,8,0,9,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210287e-16
1662973200,2022-09-12T09:00:00+00:00,170.4,83.16,90.66,781.06,0.64,7.63,217.44,19.79,7.47,9,0,9,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210287e-16
1662976800,2022-09-12T10:00:00+00:00,164.4,74.67,82.74,761.03,0.63,8.91,203.13,19.55,7.09,10,0,9,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210287e-16
1662980400,2022-09-12T11:00:00+00:00,156.6,63.5,72.25,747.68,0.54,10.62,171.66,17.4,7.03,11,0,9,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210287e-16
1662984000,2022-09-12T12:00:00+00:00,151.2,55.72,64.93,761.03,0.3,13.19,145.91,15.02,7.41,12,0,9,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16
1662987600,2022-09-12T13:00:00+00:00,155.1,61.37,74.7,1201.63,0.11,40.1,95.84,11.56,11.78,13,0,9,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210287e-16
1662991200,2022-09-12T14:00:00+00:00,166.2,77.24,98.2,1642.23,0.0,60.32,54.36,11.32,17.73,14,0,9,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210287e-16
1662994800,2022-09-12T15:00:00+00:00,177.9,93.89,122.07,1842.5,0.0,63.06,44.35,13.47,22.04,15,0,9,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210287e-16
1662998400,2022-09-12T16:00:00+00:00,196.5,120.46,162.15,2269.74,3.8,73.34,10.82,13.59,29.64,16,0,9,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210287e-16
1663002000,2022-09-12T17:00:00+00:00,225.4,150.17,206.23,2696.99,23.25,58.95,0.02,12.4,33.44,17,0,9,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16
1663005600,2022-09-12T18:00:00+00:00,240.5,165.37,227.95,2857.21,38.0,43.18,0.0,11.09,29.64,18,0,9,-1.0,-1.8369701987210287e-16,-1.0,-1.8369701987210287e-16
1663009200,2022-09-12T19:00:00+00:00,239.6,164.48,224.28,2803.8,45.15,34.27,0.0,9.3,25.33,19,0,9,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210287e-16
1663012800,2022-09-12T20:00:00+00:00,231.0,155.81,210.04,2536.77,40.23,28.45,0.0,7.75,24.83,20,0,9,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
1663016400,2022-09-12T21:00:00+00:00,221.0,145.72,195.77,2162.93,29.95,24.33,0.0,7.03,28.63,21,0,9,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210287e-16
1663020000,2022-09-12T22:00:00+00:00,214.0,138.66,187.81,1949.31,22.35,22.28,0.0,6.68,32.17,22,0,9,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210287e-16
1663023600,2022-09-12T23:00:00+00:00,214.2,138.85,187.59,1842.5,18.33,21.25,0.01,5.78,23.56,23,0,9,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210287e-16
1663027200,2022-09-13T00:00:00+00:00,217.7,142.38,188.1,1815.8,15.42,21.08,0.04,5.01,13.81,0,1,9,0.0,1.0,-1.0,-1.8369701987210287e-16
1663030800,2022-09-13T01:00:00+00:00,209.6,134.14,169.85,1789.09,8.83,24.33,0.31,5.42,13.3,1,1,9,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210287e-16
1663034400,2022-09-13T02:00:00+00:00,217.0,141.62,178.4,2216.34,19.22,31.19,1.07,7.75,14.95,2,1,9,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210287e-16
1663038000,2022-09-13T03:00:00+00:00,233.1,157.92,198.79,2964.02,40.23,44.55,6.62,10.97,20.27,3,1,9,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210287e-16
1663041600,2022-09-13T04:00:00+00:00,180.2,97.17,114.36,1428.6,3.16,32.22,133.04,30.04,14.44,4,1,9,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
1663045200,2022-09-13T05:00:00+00:00,182.8,100.83,116.17,1295.09,2.18,23.65,197.41,35.76,14.44,5,1,9,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210287e-16
1663048800,2022-09-13T06:00:00+00:00,196.7,120.75,136.37,1281.74,1.26,17.14,274.66,40.05,15.2,6,1,9,1.0,6.123233995736766e-17,-1.0,-1.8369701987210287e-16
1663052400,2022-09-13T07:00:00+00:00,191.4,113.19,128.17,1081.47,0.71,11.48,286.1,35.76,11.65,7,1,9,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16
1663056000,2022-09-13T08:00:00+00:00,183.6,101.99,117.0,974.66,0.48,12.0,271.8,34.81,9.75,8,1,9,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210287e-16
1663059600,2022-09-13T09:00:00+00:00,180.0,96.87,111.77,974.66,0.21,15.08,260.35,36.72,9.63,9,1,9,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210287e-16
1663063200,2022-09-13T10:00:00+00:00,177.1,92.77,108.43,1001.36,0.18,18.68,240.33,40.05,9.25,10,1,9,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210287e-16
1663066800,2022-09-13T11:00:00+00:00,175.8,90.85,107.28,988.01,0.35,19.02,226.02,36.24,8.74,11,1,9,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210287e-16
1663070400,2022-09-13T12:00:00+00:00,170.2,82.93,99.04,921.25,0.25,17.14,197.41,24.32,8.23,12,1,9,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16
1663074000,2022-09-13T13:00:00+00:00,174.1,88.39,107.64,1388.55,0.13,47.98,114.44,15.14,12.54,13,1,9,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210287e-16
1663077600,2022-09-13T14:00:00+00:00,187.1,106.95,133.98,1949.31,0.02,74.03,43.27,13.83,19.25,14,1,9,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210287e-16
1663081200,2022-09-13T15:00:00+00:00,198.4,123.06,158.72,2189.64,1.75,78.83,9.57,14.31,25.08,15,1,9,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210287e-16
1663084800,2022-09-13T16:00:00+00:00,221.9,146.56,194.52,2643.59,21.01,66.49,0.11,13.95,31.66,16,1,9,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210287e-16
1663088400,2022-09-13T17:00:00+00:00,250.1,175.01,236.53,3257.75,48.28,52.09,0.0,13.47,35.97,17,1,9,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16
1663092000,2022-09-13T18:00:00+00:00,264.7,189.77,257.29,3685.0,68.84,42.84,0.0,12.16,33.44,18,1,9,-1.0,-1.8369701987210287e-16,-1.0,-1.8369701987210287e-16
1663095600,2022-09-13T19:00:00+00:00,264.3,189.41,253.47,3898.62,85.83,39.07,0.0,10.13,24.07,19,1,9,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210287e-16
1663099200,2022-09-13T20:00:00+00:00,261.8,186.9,246.83,3845.21,90.3,34.27,0.0,8.82,20.27,20,1,9,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
1663102800,2022-09-13T21:00:00+00:00,265.2,190.31,249.83,3578.19,83.15,28.79,0.0,8.46,23.05,21,1,9,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210287e-16
1663106400,2022-09-13T22:00:00+00:00,263.0,188.09,248.18,3124.24,67.06,24.33,0.0,8.7,29.13,22,1,9,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210287e-16
1663110000,2022-09-13T23:00:00+00:00,257.0,182.05,242.72,2723.69,53.64,20.73,0.0,9.18,33.94,23,1,9,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210287e-16
1663113600,2022-09-14T00:00:00+00:00,255.1,180.05,241.19,2510.07,46.49,18.51,0.0,10.25,39.52,0,2,9,0.0,1.0,-1.0,-1.8369701987210287e-16
1663117200,2022-09-14T01:00:00+00:00,256.2,181.21,242.52,2456.67,45.15,16.79,0.0,10.73,41.54,1,2,9,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210287e-16
1663120800,2022-09-14T02:00:00+00:00,280.7,205.93,272.77,3311.16,77.78,17.14,0.17,11.92,32.42,2,2,9,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210287e-16
1663124400,2022-09-14T03:00:00+00:00,330.1,254.88,328.93,5500.79,160.93,28.1,1.22,15.02,30.91,3,2,9,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210287e-16
1663128000,2022-09-14T04:00:00+00:00,198.3,122.92,145.06,2029.42,9.39,63.75,72.96,46.25,19.76,4,2,9,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
1663131600,2022-09-14T05:00:00+00:00,204.7,129.2,149.94,1949.31,6.09,58.95,137.33,62.94,17.48,5,2,9,0.9659258262890684,0.2588190451025207,-1.0,-1.8369701987210287e-16
1663135200,2022-09-14T06:00:00+00:00,221.3,145.98,167.3,1895.9,3.52,47.3,228.88,66.76,16.47,6,2,9,1.0,6.123233995736766e-17,-1.0,-1.8369701987210287e-16
1663138800,2022-09-14T07:00:00+00:00,204.1,128.61,148.02,1375.2,1.26,21.59,283.24,49.11,10.26,7,2,9,0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16
1663142400,2022-09-14T08:00:00+00:00,187.6,107.75,126.12,1014.71,0.62,10.97,280.38,32.9,6.59,8,2,9,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210287e-16
1663146000,2022-09-14T09:00:00+00:00,178.8,95.11,112.37,854.49,0.5,8.91,263.21,25.51,5.7,9,2,9,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210287e-16
1663149600,2022-09-14T10:00:00+00:00,172.0,85.4,101.31,787.73,0.44,8.23,237.46,21.22,5.7,10,2,9,0.4999999999999999,-0.8660254037844387,-1.0,-1.8369701987210287e-16
1663153200,2022-09-14T11:00:00+00:00,169.2,81.51,96.37,794.41,0.39,9.17,220.3,19.31,6.65,11,2,9,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210287e-16
1663156800,2022-09-14T12:00:00+00:00,166.0,76.94,91.27,821.11,0.26,11.48,197.41,17.4,7.92,12,2,9,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210287e-16
1663160400,2022-09-14T13:00:00+00:00,176.8,92.33,114.98,1922.61,1.96,83.63,63.66,15.02,17.23,13,2,9,-0.2588190451025208,-0.9659258262890684,-1.0,-1.8369701987210287e-16
1663164000,2022-09-14T14:00:00+00:00,196.5,120.37,158.09,2990.72,36.66,91.85,0.03,14.66,27.61,14,2,9,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210287e-16
1663167600,2022-09-14T15:00:00+00:00,224.9,149.63,201.44,3631.59,70.63,70.6,0.0,15.5,35.97,15,2,9,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210287e-16
1663171200,2022-09-14T16:00:00+00:00,254.4,179.35,239.83,3952.03,80.47,63.75,0.0,16.21,42.56,16,2,9,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210287e-16
1663174800,2022-09-14T17:00:00+00:00,289.0,214.29,275.52,4272.46,79.57,63.75,0.0,15.97,43.57,17,2,9,-0.9659258262890684,-0.2588190451025206,-1.0,-1.8369701987210287e-16
1663178400,2022-09-14T18:00:00+00:00,301.7,226.17,277.79,4272.46,65.27,67.86,0.0,13.83,34.96,18,2,9,-1.0,-1.8369701987210287e-16,-1.0,-1.8369701987210287e-16
1663182000,2022-09-14T19:00:00+00:00,232.2,156.96,188.08,2670.29,11.62,66.49,0.74,10.61,24.83,19,2,9,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210287e-16
1663185600,2022-09-14T20:00:00+00:00,202.4,126.96,151.91,1949.31,0.59,47.3,8.85,7.99,22.8,20,2,9,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
1663189200,2022-09-14T21:00:00+00:00,186.4,106.02,127.64,1522.06,0.01,29.13,26.46,7.57,21.03,21,2,9,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210287e-16
1663192800,2022-09-14T22:00:00+00:00,176.3,91.59,110.19,1281.74,0.0,19.36,50.78,9.06,18.49,22,2,9,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210287e-16
1663196400,2022-09-14T23:00:00+00:00,174.4,88.82,106.77,1268.39,0.0,17.99,45.78,8.11,17.48,23,2,9,-0.2588190451025215,0.965925826289068,-1.0,-1.8369701987210287e-16
1663200000,2022-09-15T00:00:00+00:00,175.8,90.91,108.85,1321.79,0.0,19.54,35.05,7.03,16.47,0,3,9,0.0,1.0,-1.0,-1.8369701987210287e-16
1663203600,2022-09-15T01:00:00+00:00,179.8,96.56,115.37,1428.6,0.04,24.33,21.99,6.62,16.09,1,3,9,0.2588190451025207,0.9659258262890684,-1.0,-1.8369701987210287e-16
1663207200,2022-09-15T02:00:00+00:00,190.5,111.79,134.37,1842.5,5.76,35.3,5.36,7.99,17.99,2,3,9,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210287e-16
1663210800,2022-09-15T03:00:00+00:00,208.2,132.72,159.67,2563.48,28.61,40.44,6.97,10.61,21.03,3,3,9,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210287e-16
1663214400,2022-09-15T04:00:00+00:00,193.9,116.74,131.97,1602.17,4.58,36.33,82.97,28.85,18.24,4,3,9,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210287e-16
